video_url,kanal,nische_cluster,views,upload_datum,gruppe,laenge_s,szenen,hook,erster_frame,on_screen_text,loop,kamerabewegung,pov,musik,voice,story_struktur,trigger_primär,trigger_sekundär,produkte_sichtbar,produkte_kaufbar,ki_merkmale,purchase_intent,quelle,datenqualitaet
https://www.youtube.com/shorts/BMlCqeKWe5Y,Bau Rausch,KI-DIY/Bau/Cabin/Handwerk,127816586,2026-07-12,top20,61,UNKNOWN,"[Hook-Typ: Kein Sprach-Hook (nur Musik/Visual); bekannte Figur/IP/Marke: nein] Kein Sprach-Hook; Titel ""DIY Floating Cabin on Plastic Bottles | Time-Lapse [Concept AI]""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine (kein Transkript),Unmoegliches Bauprojekt aus Alltagsmaterial -> Zeitraffer -> Wohn-Reveal | CTA: ja (Abo-Aufforderung in Beschreibung),Fantasy,Transformation,nein,nein,"Titel [Concept AI] + Beschreibung: vollstaendig KI-generiert, nicht nachbauen",ASPIRATION,YouTube-Proxy; kein Transkript (keine Sprache/gesperrt) + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"NUR TITEL+METADATEN (kein Watch, kein Transkript); visuelle Felder UNKNOWN; Trigger aus Titel/Beschreibung abgeleitet; Laenge youtube_video_details; Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/OIZOnkR8-fs,Bau Rausch,KI-DIY/Bau/Cabin/Handwerk,85608335,2026-06-28,top20,64,UNKNOWN,"[Hook-Typ: Kein Sprach-Hook (nur Musik/Visual); bekannte Figur/IP/Marke: nein] Kein Sprach-Hook; Titel ""Ich habe einen Schulbus vergraben (Geheimer Luxus-Bunker!) [KI-Konzept]""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine (kein Transkript),Alltagsobjekt (Schulbus) -> vergraben -> Luxus-Bunker-Reveal | CTA: nein,Fantasy,Status,nein,nein,Titel [KI-Konzept] + Beschreibung: vollstaendig KI-generiert,ASPIRATION,YouTube-Proxy; kein Transkript (keine Sprache/gesperrt) + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"NUR TITEL+METADATEN (kein Watch, kein Transkript); visuelle Felder UNKNOWN; Trigger aus Titel/Beschreibung abgeleitet; Laenge youtube_video_details; Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/C_CEpvX5fFk,Bau Rausch,KI-DIY/Bau/Cabin/Handwerk,96000,2026-06-13,bottom50,45,UNKNOWN,"[Hook-Typ: Kein Sprach-Hook (nur Musik/Visual); bekannte Figur/IP/Marke: nein] Kein Sprach-Hook; Titel ""Verlassene Hoehle in den bayerischen Alpen wird zum Luxus Tiny House (Zeitraffer)""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine (kein Transkript),Naturraum -> Innenausbau -> Tiny-House-Reveal | CTA: ja (Kommentar-Frage in Beschreibung),Transformation,Aspiration,nein,nein,kein KI-Hinweis in Titel/Beschreibung (Kanal VERIFIED ueber andere Titel),ASPIRATION,YouTube-Proxy; kein Transkript (keine Sprache/gesperrt) + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"NUR TITEL+METADATEN (kein Watch, kein Transkript); visuelle Felder UNKNOWN; Trigger aus Titel/Beschreibung abgeleitet; Laenge youtube_video_details; Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube_video_details"
https://www.youtube.com/shorts/JZha47_mIHg,Bau Rausch,KI-DIY/Bau/Cabin/Handwerk,149000,2026-06-21,bottom50,48,UNKNOWN,"[Hook-Typ: Kein Sprach-Hook (nur Musik/Visual); bekannte Figur/IP/Marke: nein] Kein Sprach-Hook; Titel ""Ich habe ein geheimes Haus IN einen lebenden Baum geschnitzt! [KI-Konzept]""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine (kein Transkript),Naturobjekt -> Aushoehlen -> Haus-Reveal | CTA: nein,Fantasy,Transformation,nein,nein,Titel [KI-Konzept] + Beschreibung: vollstaendig KI-generiert,ASPIRATION,YouTube-Proxy; kein Transkript (keine Sprache/gesperrt) + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"NUR TITEL+METADATEN (kein Watch, kein Transkript); visuelle Felder UNKNOWN; Trigger aus Titel/Beschreibung abgeleitet; Laenge youtube_video_details; Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube_video_details"
https://www.youtube.com/shorts/mRAuzSkcD_Y,Virexa Build,KI-Restoration/Satisfying/ASMR,22576242,2026-06-28,top20,167,UNKNOWN,"[Hook-Typ: Kein Sprach-Hook (nur Musik/Visual); bekannte Figur/IP/Marke: ja] Kein Sprach-Hook; Titel ""1966 Ford GT40 MK II Revival | Epic ASMR Restoration That Feels Like Magic""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ASMR-Werkstattsounds (laut Beschreibung),keine (kein Transkript),Wrack -> Zerlegen/Entrosten -> Metallarbeit -> Final-Reveal | CTA: nein,Transformation,Nostalgie,"Ford GT40 (Ikone, nicht kaufbar)",nein,"Beschreibung: ""AI-assisted"" (Visuals, Sounddesign)",ASPIRATION,YouTube-Proxy; kein Transkript (keine Sprache/gesperrt) + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"NUR TITEL+METADATEN (kein Watch, kein Transkript); visuelle Felder UNKNOWN; Trigger aus Titel/Beschreibung abgeleitet; Laenge youtube_video_details; Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/wBOH6bi48nw,Virexa Build,KI-Restoration/Satisfying/ASMR,11376000,2026-08-17,top20,164,UNKNOWN,"[Hook-Typ: Kein Sprach-Hook (nur Musik/Visual); bekannte Figur/IP/Marke: nein] Kein Sprach-Hook; Titel ""Deep Amazon Hideaway | A No-Concrete Underground Shelter Built by Hand""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Regenwald-Ambience + Grab-/Bau-ASMR (laut Beschreibung),keine (kein Transkript),Graben -> Holzbau -> Innenraum-Reveal | CTA: nein,Fantasy,Aspiration,nein,nein,"Beschreibung: ""AI-assisted"", Umgebungen/Bauabschnitte teils KI-generiert",ASPIRATION,YouTube-Proxy; kein Transkript (keine Sprache/gesperrt) + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"NUR TITEL+METADATEN (kein Watch, kein Transkript); visuelle Felder UNKNOWN; Trigger aus Titel/Beschreibung abgeleitet; Laenge youtube_video_details; Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/BppUfz3TWSY,Virexa Build,KI-Restoration/Satisfying/ASMR,25000,2026-08-05,bottom50,130,UNKNOWN,"[Hook-Typ: Kein Sprach-Hook (nur Musik/Visual); bekannte Figur/IP/Marke: nein] Kein Sprach-Hook; Titel ""Hidden Utah Sand Cave | Could You Survive a Night Inside...?""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Natur-ASMR (laut Beschreibung),keine (kein Transkript),Erkundung einer Hoehle; keine Vorher-Nachher-Transformation | CTA: nein,Curiosity,Aspiration,nein,nein,"Beschreibung: ""AI-assisted""",ENTERTAINMENT,YouTube-Proxy; kein Transkript (keine Sprache/gesperrt) + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"NUR TITEL+METADATEN (kein Watch, kein Transkript); visuelle Felder UNKNOWN; Trigger aus Titel/Beschreibung abgeleitet; Laenge youtube_video_details; Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube_video_details"
https://www.youtube.com/shorts/9xhIaJbSR8I,History Dude,KI-Geschichte/POV/Zeitreise,20310528,2026-06-05,top20,63,UNKNOWN,"[Hook-Typ: Schock/Konflikt/Gefahr-Aussage; bekannte Figur/IP/Marke: ja] Erzaehler ab 0:00: ""Pablo Escobar was a lot scarier than you previously thought. First off...""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Erzaehler (TTS unbestaetigt),"Superlativ-These -> Eskalationsliste (""But it gets much worse"") -> Todes-Pointe | CTA: nein",Shock,Wissen,nein,nein,nicht visuell geprueft; Kanal UNVERIFIZIERT,ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/FrPbbaf0FG8,History Dude,KI-Geschichte/POV/Zeitreise,13034045,2026-07-17,top20,63,UNKNOWN,"[Hook-Typ: Schock/Konflikt/Gefahr-Aussage; bekannte Figur/IP/Marke: ja] Erzaehler ab 0:00: ""King Henry VIII was probably the most disgusting person in history. First off...""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Erzaehler (TTS unbestaetigt),"Ekel-Superlativ -> Eskalation (""even weirder / so much worse / worst of all"") -> Ekel-Pointe | CTA: nein",Shock,Humor,nein,nein,nicht visuell geprueft; Kanal UNVERIFIZIERT,ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/eT_FT5BKT9w,History Dude,KI-Geschichte/POV/Zeitreise,32000,2026-09-10,bottom50,62,UNKNOWN,"[Hook-Typ: Wissensfrage/Kuriositaet; bekannte Figur/IP/Marke: ja] Erzaehler ab 0:00: ""Napoleon was actually one of the weirdest people in history. First off...""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Erzaehler (TTS unbestaetigt),"identisches Eskalations-Template, aber ""weird"" statt Gewalt/Ekel -> Auktions-Pointe | CTA: nein",Curiosity,Humor,nein,nein,nicht visuell geprueft; Kanal UNVERIFIZIERT,ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube.com publishDate"
https://www.youtube.com/shorts/Qk6D_m8Zrj4,CUT CRAZE,KI-Restoration/Satisfying/ASMR,1983781,2026-08-22,top20,170,UNKNOWN,"[Hook-Typ: Vergleich/Pick-one; bekannte Figur/IP/Marke: unklar] Material-Reihe ab 0:00: ""leaf, aluminum foil, glitter sheet, disposable box, razor blade... BMW, ninja blade""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Label-Sprecher (Materialnamen),Eskalierende Materialreihe (Blatt -> Klinge -> BMW) gegen ein Objekt (Birne) | CTA: nein,Curiosity,Choice/Pick-one,BMW u. a. als Gag-Objekte,nein,nicht visuell geprueft; Kanal UNVERIFIZIERT,ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/oIoSFw2B424,CUT CRAZE,KI-Restoration/Satisfying/ASMR,1076476,2026-09-13,top20,148,UNKNOWN,"[Hook-Typ: Vergleich/Pick-one; bekannte Figur/IP/Marke: unklar] Material-Reihe ab 0:00: ""leaf, aluminum foil, cardboard, Styrofoam... razor blade, diamond disc, BMW, saw blade""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Musik (Transkript-Marker),Label-Sprecher (Materialnamen),gleiche Materialreihe gegen Inhalator | CTA: nein,Curiosity,Choice/Pick-one,BMW als Gag-Objekt,nein,nicht visuell geprueft; Kanal UNVERIFIZIERT,ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/dQvysFU9yIc,CUT CRAZE,KI-Restoration/Satisfying/ASMR,7800,2026-09-18,bottom50,178,UNKNOWN,"[Hook-Typ: Vergleich/Pick-one; bekannte Figur/IP/Marke: unklar] Material-Reihe ab 0:00: ""leaf, aluminum foil, poker card, glitter sheet, razor blade, balloon, Bitcoin, saw blade""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Label-Sprecher (Materialnamen),gleiche Materialreihe gegen Softdrink-Dose | CTA: nein,Curiosity,Choice/Pick-one,nein,nein,nicht visuell geprueft; Kanal UNVERIFIZIERT,ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube.com publishDate"
https://www.youtube.com/shorts/M9NTCUaY06E,Silent Mastery,KI-Geschichte/POV/Zeitreise,6728816,2026-09-04,top20,176,UNKNOWN,"[Hook-Typ: Raetsel/Paradox/Regelwelt-Praemisse; bekannte Figur/IP/Marke: nein] Erzaehler ab 0:00: ""This bouncy glowing green block looks like a synthetic dessert... but it's actually... pumpkin leaves""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Erzaehler (TTS unbestaetigt),"Taeuschung (""sieht aus wie X, ist Y"") -> Prozess -> Ergebnis -> Abo-CTA | CTA: ja (Abo-Aufforderung am Ende)",Wissen,Transformation,nein,nein,nicht visuell geprueft; Kanal UNVERIFIZIERT,ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/Zh1qBQJc3Ec,Silent Mastery,KI-Geschichte/POV/Zeitreise,3098417,2026-09-11,top20,155,UNKNOWN,"[Hook-Typ: Raetsel/Paradox/Regelwelt-Praemisse; bekannte Figur/IP/Marke: nein] Erzaehler ab 0:00: ""Most people look at green river slime and see toxic algae, but... a delicacy""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Erzaehler (TTS unbestaetigt),Ekel-Objekt -> Umdeutung -> Verarbeitungsprozess -> Delikatesse | CTA: ja (Abo-Aufforderung am Ende),Wissen,Transformation,nein,nein,nicht visuell geprueft; Kanal UNVERIFIZIERT,ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/xvCwitt5Gq8,Silent Mastery,KI-Geschichte/POV/Zeitreise,8000,2026-09-19,bottom50,162,UNKNOWN,"[Hook-Typ: Raetsel/Paradox/Regelwelt-Praemisse; bekannte Figur/IP/Marke: nein] Erzaehler ab 0:00: ""This massive water-dense vegetable isn't meant for a savory stew...""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Erzaehler (TTS unbestaetigt),"gleiches Template, schwacher Kontrast (Melone -> Suessigkeit) | CTA: ja (Abo-Aufforderung am Ende)",Wissen,Transformation,nein,nein,nicht visuell geprueft; Kanal UNVERIFIZIERT,ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube.com publishDate"
https://www.youtube.com/shorts/ODNDQQK426E,Christina Kingston,KI-Babys/Kinder/Familien-Comedy,5895987,2026-07-13,top20,51,UNKNOWN,"[Hook-Typ: Schock/Konflikt/Gefahr-Aussage; bekannte Figur/IP/Marke: nein] Gesungen ab 0:00: ""Mom, CAN I BURY A BODY IN OUR BACKYARD?""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,KI-generierter Song (Jam AI laut Titel),KI-Song (Jam AI) aus Text-Chat,"Schock-Frage Kind->Mutter -> absurde Chat-Eskalation -> Pointe (""Over my dead body"") | CTA: nein",Humor,Shock,Jam-AI-App (im Titel genannt),"ja (App; Kanal nennt in anderen Titeln Code ""TINAAA"")","Titel ""song made in jam AI""; Kanal VERIFIED",PRODUCT DESIRE,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/H407F8aA2wM,Christina Kingston,KI-Babys/Kinder/Familien-Comedy,3921411,2026-07-10,top20,54,UNKNOWN,"[Hook-Typ: Schock/Konflikt/Gefahr-Aussage; bekannte Figur/IP/Marke: nein] Gesungen ab 0:00: ""MOM, WILL I GO TO JAIL FOR HITTING SOMEONE'S CAR?""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,KI-generierter Song (Jam AI laut Titel),KI-Song (Jam AI) aus Text-Chat,Schock-Frage -> Twist (will Nummer der Geschaedigten) -> Pointe | CTA: nein,Humor,Shock,Jam-AI-App (im Titel genannt),ja (App),"Titel ""song made in jam ai app""; Kanal VERIFIED",PRODUCT DESIRE,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/ZT5BAR7TiYI,Christina Kingston,KI-Babys/Kinder/Familien-Comedy,64000,2026-08-09,bottom50,86,UNKNOWN,"[Hook-Typ: UNKNOWN; bekannte Figur/IP/Marke: nein] UNKNOWN (Transkript gesperrt, isFamilySafe=false); Titel ""So this was INSANE - I had to make it a Jam AI song #cheating #husband""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,KI-Song (Jam AI),KI-Song (Jam AI laut Titel),Erwachsenen-Thema (Fremdgehen) laut Hashtags | CTA: nein,Humor,Shock,Jam-AI-App (im Titel genannt),ja (App),Titel nennt Jam AI,PRODUCT DESIRE,YouTube-Proxy; kein Transkript (keine Sprache/gesperrt) + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"NUR TITEL+METADATEN (kein Watch, kein Transkript); visuelle Felder UNKNOWN; Trigger aus Titel/Beschreibung abgeleitet; Laenge youtube_video_details; Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube_video_details"
https://www.youtube.com/shorts/O4X7w4BMRj4,Christina Kingston,KI-Babys/Kinder/Familien-Comedy,154000,2026-08-10,bottom50,61,UNKNOWN,"[Hook-Typ: Alltags-/Beschreibungs-Einstieg; bekannte Figur/IP/Marke: nein] Gesungen ab 0:00: ""My new optician is my ex-situationship.""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,KI-generierter Song (Jam AI laut Titel),KI-Song (Jam AI) aus Text-Chat,Erwachsenen-Dating-Chat -> Wortspiele -> offene Pointe | CTA: nein,Humor,Curiosity,Jam-AI-App (im Titel genannt),ja (App),"Titel ""turned my texts to song on Jam AI""",PRODUCT DESIRE,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube.com publishDate"
https://www.youtube.com/shorts/v0eA5ULXjsI,Basile Khaber,KI-Babys/Kinder/Familien-Comedy,3498857,2026-08-04,top20,46,UNKNOWN,"[Hook-Typ: Schock/Konflikt/Gefahr-Aussage; bekannte Figur/IP/Marke: nein] Reale Stimmen ab 0:00: Kinderschreie bei Impfung, Eltern/Arzt beruhigen",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Reale Stimmen (kein Erzaehler),"Schmerz-Moment -> Reaktion -> Lob (""You did it"") | CTA: nein",Humor,Cute,nein,nein,kein KI-Hinweis im Audio; Kanal UNVERIFIZIERT (moeglicherweise reales Material),ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/y26dNGd5le0,Basile Khaber,KI-Babys/Kinder/Familien-Comedy,560000,2026-08-10,top20,45,UNKNOWN,"[Hook-Typ: Alltags-/Beschreibungs-Einstieg; bekannte Figur/IP/Marke: nein] Reale Familienstimmen ab 0:00 (Weinen/Lachen); Titel ""Twins With Completely Different Personalities""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Reale Stimmen (kein Erzaehler),Kontrast zweier Kinder | CTA: nein,Humor,Cute,nein,nein,kein KI-Hinweis; Kanal UNVERIFIZIERT,ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube.com publishDate"
https://www.youtube.com/shorts/wFUAaFEUJwM,Basile Khaber,KI-Babys/Kinder/Familien-Comedy,38000,2026-08-14,bottom50,44,UNKNOWN,"[Hook-Typ: Alltags-/Beschreibungs-Einstieg; bekannte Figur/IP/Marke: nein] Realer Eltern-Kind-Dialog ab 0:00: ""why you running away?"" - ""because you told me to clean my room""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Reale Stimmen (kein Erzaehler),Kind-Ausrede als Pointe | CTA: nein,Humor,Cute,nein,nein,kein KI-Hinweis; Kanal UNVERIFIZIERT,ENTERTAINMENT,YouTube-Proxy; NexLev get_bulk_video_transcripts + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"TRANSKRIPT+METADATEN (kein Video-Watch, Tageslimit 15/15); visuelle Felder UNKNOWN; Trigger/Hook-Typ aus Transkript+Titel abgeleitet; Laenge Transkript-Ende (ca.); Views gerundet (YouTube-Shorts-Liste via NexLev youtube_channel_shorts); Datum youtube.com publishDate"
https://www.youtube.com/shorts/NMy9_aIuKaQ,Feels Like HOME,KI-Kochen/Village-Food,59136891,2026-07-13,top20,109,UNKNOWN,"[Hook-Typ: Kein Sprach-Hook (nur Musik/Visual); bekannte Figur/IP/Marke: nein] Kein Sprach-Hook; Titel ""Stormy Village Life | Homemade Rasgulla & Family Love #ghibli""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine (kein Transkript),Cozy-Dorfalltag + Kochen + Familienwaerme (Ghibli-Stil laut Hashtag) | CTA: nein,Nostalgie,Moral/Wholesome,nein,nein,nicht visuell geprueft; #ghibli deutet auf KI-Anime-Stil; Kanal NexLev-AI-Flag (LIKELY),ENTERTAINMENT,YouTube-Proxy; kein Transkript (keine Sprache/gesperrt) + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"NUR TITEL+METADATEN (kein Watch, kein Transkript); visuelle Felder UNKNOWN; Trigger aus Titel/Beschreibung abgeleitet; Laenge youtube_video_details; Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
https://www.youtube.com/shorts/a73Fi1Z_oQg,Feels Like HOME,KI-Kochen/Village-Food,26190262,2026-07-17,top20,154,UNKNOWN,"[Hook-Typ: Kein Sprach-Hook (nur Musik/Visual); bekannte Figur/IP/Marke: nein] Kein Sprach-Hook; Titel ""Homemade Mutton Curry | A Beautiful Village Family Story #ghibli""",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keine (kein Transkript),Cozy-Dorfalltag + Kochen + Familienwaerme | CTA: nein,Nostalgie,Moral/Wholesome,nein,nein,nicht visuell geprueft; #ghibli; Kanal LIKELY,ENTERTAINMENT,YouTube-Proxy; kein Transkript (keine Sprache/gesperrt) + Titel (youtube_channel_shorts) + youtube_video_details/youtube.com-Metadaten,"NUR TITEL+METADATEN (kein Watch, kein Transkript); visuelle Felder UNKNOWN; Trigger aus Titel/Beschreibung abgeleitet; Laenge youtube_video_details; Views exakt (raw_youtube_proxy_top_shorts.csv); Datum CSV"
