nische,brand_haendler,url_programm,netzwerk,zielmarkt,provision,provision_datenqualitaet,cookie_dauer,cookie_datenqualitaet,aov_bekannt,social_media_erlaubt,instagram_erlaubt,deep_links,produktfeed_api,internationale_lieferung,besonderheiten,quelle_url,pruefdatum
Amazon (alle),Amazon DE – Auto & Motorrad 5%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Bücher / Kindle eBooks 5%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Handmade 5%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Beauty 4%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),4%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Gepäck 4%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),4%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Körperpflegegeräte 4%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),4%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Sport & Fitness 4%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),4%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Haushaltsgroßgeräte 2.5%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),2.5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Fire TV Geräte 2.5%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),2.5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Mobile Elektronik 2.5%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),2.5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Lebensmittel / Amazon Fresh / Vorratskammer 1%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),1%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Videospiele & Spielkonsolen 1%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),1%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),"Amazon DE – Alle anderen Kategorien (z.B. Elektronik, Computer, Spielzeug, Baby, Haustier, Garten, Beleuchtung – nicht separat gelistet) 3%",https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),3%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Beispiele abgeleitet – Kategoriezuordnung erfolgt durch Amazon | Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Geschenkkarten / Kindle Unlimited / Wein / Android-Apps 0%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),0%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon UK – Clothing & Accessories / Amazon Fashion Private Brands 6%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),6%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon UK – Luxury / Luxury Stores Beauty & Fashion 6%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),6%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),"Amazon UK – Shoes, Handbags, Wallets 6%",https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),6%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon UK – Watches 6%,https://affiliate-program.amazon.co.uk/,Direct (Amazon Associates UK),UK (amazon.co.uk),6%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.co.uk-Käufe,"UK Standard Commission Income (identische Struktur wie DE); seit 14.04.2026: paid/boosted ads disqualifiziert, 180-Tage-Regel; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Startseite wirbt 'up to 12%'",https://affiliate-program.amazon.co.uk/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
